Tanko ID,Attribute,Previous Value,New Value,Time Comparison Made
1002940,INSVOLTAGE,Choose...,120,2017-10-26 14:03:51.994000
1002940,INSPCSC,Choose...,Photocell,2017-10-26 14:03:51.994000
1002940,INSOLDLAMP,Choose...,HPS,2017-10-26 14:03:51.994000
1002940,INSOLDWATT,Choose...,100,2017-10-26 14:03:51.994000
1002940,INSCOMPLET,Not Yet Installed,Installed,2017-10-26 14:03:51.994000
1015190,INSFIXTURE,Choose...,36W VERD-AO16-D-U-T3-4N7-AP,2017-10-26 14:03:51.994000
1015190,INSVOLTAGE,Choose...,120,2017-10-26 14:03:51.994000
1015190,INSPCSC,Choose...,Photocell,2017-10-26 14:03:51.994000
1015190,INSOLDLAMP,Choose...,HPS,2017-10-26 14:03:51.994000
1015190,INSOLDWATT,Choose...,70,2017-10-26 14:03:51.994000
1015190,INSCOMPLET,Not Yet Installed,Installed,2017-10-26 14:03:51.994000
1015180,INSFIXTURE,Choose...,36W VERD-AO16-D-U-T3-4N7-AP,2017-10-26 14:03:51.994000
1015180,INSVOLTAGE,Choose...,120,2017-10-26 14:03:51.994000
1015180,INSPCSC,Choose...,Photocell,2017-10-26 14:03:51.994000
1015180,INSOLDLAMP,Choose...,HPS,2017-10-26 14:03:51.994000
1015180,INSOLDWATT,Choose...,70,2017-10-26 14:03:51.994000
1015180,INSCOMPLET,Not Yet Installed,Installed,2017-10-26 14:03:51.994000
1014710,INSFIXTURE,Choose...,36W VERD-AO16-D-U-T3-4N7-AP,2017-10-26 14:03:51.994000
1014710,INSVOLTAGE,Choose...,120,2017-10-26 14:03:51.994000
1014710,INSPCSC,Choose...,Photocell,2017-10-26 14:03:51.994000
1014710,INSOLDLAMP,Choose...,HPS,2017-10-26 14:03:51.994000
1014710,INSOLDWATT,Choose...,70,2017-10-26 14:03:51.994000
1014710,INSCOMPLET,Not Yet Installed,Installed,2017-10-26 14:03:51.994000
1006930,INSFIXTURE,Choose...,36W VERD-AO16-D-U-T3-4N7-AP,2017-10-26 14:03:51.994000
1006930,INSVOLTAGE,Choose...,120,2017-10-26 14:03:51.994000
1006930,INSPCSC,Choose...,Photocell,2017-10-26 14:03:51.994000
1006930,INSOLDLAMP,Choose...,HPS,2017-10-26 14:03:51.994000
1006930,INSOLDWATT,Choose...,70,2017-10-26 14:03:51.994000
1006930,INSCOMPLET,Not Yet Installed,Installed,2017-10-26 14:03:51.994000
1008620,INSFIXTURE,Choose...,36W VERD-AO16-D-U-T3-4N7-AP,2017-10-26 14:03:51.994000
1008620,INSVOLTAGE,Choose...,120,2017-10-26 14:03:51.994000
1008620,INSPCSC,Choose...,Photocell,2017-10-26 14:03:51.994000
1008620,INSOLDLAMP,Choose...,HPS,2017-10-26 14:03:51.994000
1008620,INSOLDWATT,Choose...,70,2017-10-26 14:03:51.994000
1008620,INSCOMPLET,Not Yet Installed,Installed,2017-10-26 14:03:51.994000
1003050,INSFIXTURE,Choose...,36W VERD-AO16-D-U-T3-4N7-AP,2017-10-26 14:03:51.994000
1003050,INSVOLTAGE,Choose...,120,2017-10-26 14:03:51.994000
1003050,INSPCSC,Choose...,Photocell,2017-10-26 14:03:51.994000
1003050,INSOLDLAMP,Choose...,HPS,2017-10-26 14:03:51.994000
1003050,INSOLDWATT,Choose...,70,2017-10-26 14:03:51.994000
1003050,INSCOMPLET,Not Yet Installed,Installed,2017-10-26 14:03:51.994000
1014950,INSFIXTURE,Choose...,36W VERD-AO16-D-U-T3-4N7-AP,2017-10-26 14:03:51.994000
1014950,INSVOLTAGE,Choose...,120,2017-10-26 14:03:51.994000
1014950,INSPCSC,Choose...,Photocell,2017-10-26 14:03:51.994000
1014950,INSOLDLAMP,Choose...,HPS,2017-10-26 14:03:51.994000
1014950,INSOLDWATT,Choose...,70,2017-10-26 14:03:51.994000
1014950,INSCOMPLET,Not Yet Installed,Installed,2017-10-26 14:03:51.994000
1002610,INSFIXTURE,Choose...,92W VERD-AO2-D-U-T3-4N7-AP,2017-10-26 14:03:51.994000
1002610,INSVOLTAGE,Choose...,120,2017-10-26 14:03:51.994000
1002610,INSPCSC,Choose...,Photocell,2017-10-26 14:03:51.994000
1002610,INSOLDLAMP,Choose...,HPS,2017-10-26 14:03:51.994000
1002610,INSOLDWATT,Choose...,150,2017-10-26 14:03:51.994000
1002610,INSCOMPLET,Not Yet Installed,Installed,2017-10-26 14:03:51.994000
1001630,INSFIXTURE,Choose...,92W VERD-AO2-D-U-T3-4N7-AP,2017-10-26 14:03:51.994000
1001630,INSVOLTAGE,Choose...,120,2017-10-26 14:03:51.994000
1001630,INSPCSC,Choose...,Photocell,2017-10-26 14:03:51.994000
1001630,INSOLDLAMP,Choose...,HPS,2017-10-26 14:03:51.994000
1001630,INSOLDWATT,Choose...,150,2017-10-26 14:03:51.994000
1001630,INSCOMPLET,Not Yet Installed,Installed,2017-10-26 14:03:51.994000
1014770,INSFIXTURE,Choose...,36W VERD-AO16-D-U-T3-4N7-AP,2017-10-26 14:03:51.994000
1014770,INSVOLTAGE,Choose...,120,2017-10-26 14:03:51.994000
1014770,INSPCSC,Choose...,Photocell,2017-10-26 14:03:51.994000
1014770,INSOLDLAMP,Choose...,HPS,2017-10-26 14:03:51.994000
1014770,INSOLDWATT,Choose...,70,2017-10-26 14:03:51.994000
1014770,INSCOMPLET,Not Yet Installed,Installed,2017-10-26 14:03:51.994000
1003060,INSFIXTURE,Choose...,36W VERD-AO16-D-U-T3-4N7-AP,2017-10-26 14:03:51.994000
1003060,INSVOLTAGE,Choose...,120,2017-10-26 14:03:51.994000
1003060,INSPCSC,Choose...,Photocell,2017-10-26 14:03:51.994000
1003060,INSOLDLAMP,Choose...,HPS,2017-10-26 14:03:51.994000
1003060,INSOLDWATT,Choose...,70,2017-10-26 14:03:51.994000
1003060,INSCOMPLET,Not Yet Installed,Installed,2017-10-26 14:03:51.994000
1022170,INSFIXTURE,Choose...,36W VERD-AO16-D-U-T3-4N7-AP,2017-10-26 14:03:51.994000
1022170,INSVOLTAGE,Choose...,120,2017-10-26 14:03:51.994000
1022170,INSPCSC,Choose...,Photocell,2017-10-26 14:03:51.994000
1022170,INSOLDLAMP,Choose...,HPS,2017-10-26 14:03:51.994000
1022170,INSOLDWATT,Choose...,70,2017-10-26 14:03:51.994000
1022170,INSCOMPLET,Not Yet Installed,Installed,2017-10-26 14:03:51.994000
1003460,INSFIXTURE,Choose...,36W VERD-AO16-D-U-T3-4N7-AP,2017-10-26 14:03:51.994000
1003460,INSVOLTAGE,Choose...,120,2017-10-26 14:03:51.994000
1003460,INSPCSC,Choose...,Photocell,2017-10-26 14:03:51.994000
1003460,INSOLDLAMP,Choose...,HPS,2017-10-26 14:03:51.994000
1003460,INSOLDWATT,Choose...,70,2017-10-26 14:03:51.994000
1003460,INSCOMPLET,Not Yet Installed,Installed,2017-10-26 14:03:51.994000
1015280,INSFIXTURE,Choose...,36W VERD-AO16-D-U-T3-4N7-AP,2017-10-26 14:03:51.994000
1015280,INSVOLTAGE,Choose...,120,2017-10-26 14:03:51.994000
1015280,INSPCSC,Choose...,Photocell,2017-10-26 14:03:51.994000
1015280,INSOLDLAMP,Choose...,HPS,2017-10-26 14:03:51.994000
1015280,INSOLDWATT,Choose...,70,2017-10-26 14:03:51.994000
1015280,INSCOMPLET,Not Yet Installed,Installed,2017-10-26 14:03:51.994000
1002750,INSFIXTURE,Choose...,92W VERD-AO2-D-U-T3-4N7-AP,2017-10-26 14:03:51.994000
1002750,INSVOLTAGE,Choose...,120,2017-10-26 14:03:51.994000
1002750,INSPCSC,Choose...,Photocell,2017-10-26 14:03:51.994000
1002750,INSOLDLAMP,Choose...,HPS,2017-10-26 14:03:51.994000
1002750,INSOLDWATT,Choose...,150,2017-10-26 14:03:51.994000
1002750,INSCOMPLET,Not Yet Installed,Installed,2017-10-26 14:03:51.994000
1002180,INSFIXTURE,Choose...,51W VERD-AO18-D-U-T3-4N7-AP,2017-10-26 14:03:51.994000
1002180,INSVOLTAGE,Choose...,120,2017-10-26 14:03:51.994000
1002180,INSPCSC,Choose...,Photocell,2017-10-26 14:03:51.994000
1002180,INSOLDLAMP,Choose...,HPS,2017-10-26 14:03:51.994000
1002180,INSOLDWATT,Choose...,100,2017-10-26 14:03:51.994000
1002180,INSCOMPLET,Not Yet Installed,Installed,2017-10-26 14:03:51.994000
1001240,INSFIXTURE,Choose...,92W VERD-AO2-D-U-T3-4N7-AP,2017-10-26 14:03:51.994000
1001240,INSVOLTAGE,Choose...,120,2017-10-26 14:03:51.994000
1001240,INSPCSC,Choose...,Photocell,2017-10-26 14:03:51.994000
1001240,INSOLDLAMP,Choose...,HPS,2017-10-26 14:03:51.994000
1001240,INSOLDWATT,Choose...,150,2017-10-26 14:03:51.994000
1001240,INSCOMPLET,Not Yet Installed,Installed,2017-10-26 14:03:51.994000
1001320,INSFIXTURE,Choose...,92W VERD-AO2-D-U-T3-4N7-AP,2017-10-26 14:03:51.994000
1001320,INSVOLTAGE,Choose...,120,2017-10-26 14:03:51.994000
1001320,INSPCSC,Choose...,Photocell,2017-10-26 14:03:51.994000
1001320,INSOLDLAMP,Choose...,HPS,2017-10-26 14:03:51.994000
1001320,INSOLDWATT,Choose...,150,2017-10-26 14:03:51.994000
1001320,INSCOMPLET,Not Yet Installed,Installed,2017-10-26 14:03:51.994000
1015360,INSFIXTURE,Choose...,36W VERD-AO16-D-U-T3-4N7-AP,2017-10-26 14:03:51.994000
1015360,INSVOLTAGE,Choose...,120,2017-10-26 14:03:51.994000
1015360,INSPCSC,Choose...,Photocell,2017-10-26 14:03:51.994000
1015360,INSOLDLAMP,Choose...,HPS,2017-10-26 14:03:51.994000
1015360,INSOLDWATT,Choose...,70,2017-10-26 14:03:51.994000
1015360,INSCOMPLET,Not Yet Installed,Installed,2017-10-26 14:03:51.994000
1002520,INSFIXTURE,Choose...,36W VERD-AO16-D-U-T3-4N7-AP,2017-10-26 14:03:51.994000
1002520,INSVOLTAGE,Choose...,120,2017-10-26 14:03:51.994000
1002520,INSPCSC,Choose...,Photocell,2017-10-26 14:03:51.994000
1002520,INSOLDLAMP,Choose...,HPS,2017-10-26 14:03:51.994000
1002520,INSOLDWATT,Choose...,70,2017-10-26 14:03:51.994000
1002520,INSCOMPLET,Not Yet Installed,Installed,2017-10-26 14:03:51.994000
1002220,INSFIXTURE,Choose...,36W VERD-AO16-D-U-T3-4N7-AP,2017-10-26 14:03:51.994000
1002220,INSVOLTAGE,Choose...,120,2017-10-26 14:03:51.994000
1002220,INSPCSC,Choose...,Photocell,2017-10-26 14:03:51.994000
1002220,INSOLDLAMP,Choose...,HPS,2017-10-26 14:03:51.994000
1002220,INSOLDWATT,Choose...,70,2017-10-26 14:03:51.994000
1002220,INSCOMPLET,Not Yet Installed,Installed,2017-10-26 14:03:51.994000
1008300,INSFIXTURE,Choose...,36W VERD-AO16-D-U-T3-4N7-AP,2017-10-26 14:03:51.994000
1008300,INSVOLTAGE,Choose...,120,2017-10-26 14:03:51.994000
1008300,INSPCSC,Choose...,Photocell,2017-10-26 14:03:51.994000
1008300,INSOLDLAMP,Choose...,HPS,2017-10-26 14:03:51.994000
1008300,INSOLDWATT,Choose...,70,2017-10-26 14:03:51.994000
1008300,INSCOMPLET,Not Yet Installed,Installed,2017-10-26 14:03:51.994000
1002590,INSFIXTURE,Choose...,51W VERD-AO18-D-U-T3-4N7-AP,2017-10-26 14:03:51.994000
1002590,INSVOLTAGE,Choose...,120,2017-10-26 14:03:51.994000
1002590,INSPCSC,Choose...,Photocell,2017-10-26 14:03:51.994000
1002590,INSOLDLAMP,Choose...,HPS,2017-10-26 14:03:51.994000
1002590,INSOLDWATT,Choose...,100,2017-10-26 14:03:51.994000
1002590,INSCOMPLET,Not Yet Installed,Installed,2017-10-26 14:03:51.994000
1014170,INSOLDWATT,Choose...,70,2017-10-26 14:03:51.994000
1014170,INSOLDLAMP,Choose...,HPS,2017-10-26 14:03:51.994000
1014170,INSFIXTURE,Choose...,36W VERD-AO16-D-U-T3-4N7-AP,2017-10-26 14:03:51.994000
1014170,INSPCSC,Choose...,Photocell,2017-10-26 14:03:51.994000
1014170,INSCOMPLET,Not Yet Installed,Installed,2017-10-26 14:03:51.994000
1009320,INSFIXTURE,Choose...,36W VERD-AO16-D-U-T3-4N7-AP,2017-10-26 14:03:51.994000
1009320,INSVOLTAGE,Choose...,120,2017-10-26 14:03:51.994000
1009320,INSPCSC,Choose...,Photocell,2017-10-26 14:03:51.994000
1009320,INSOLDLAMP,Choose...,HPS,2017-10-26 14:03:51.994000
1009320,INSOLDWATT,Choose...,70,2017-10-26 14:03:51.994000
1009320,INSCOMPLET,Not Yet Installed,Installed,2017-10-26 14:03:51.994000
1014670,INSFIXTURE,Choose...,36W VERD-AO16-D-U-T3-4N7-AP,2017-10-26 14:03:51.994000
1014670,INSVOLTAGE,Choose...,120,2017-10-26 14:03:51.994000
1014670,INSPCSC,Choose...,Photocell,2017-10-26 14:03:51.994000
1014670,INSOLDLAMP,Choose...,HPS,2017-10-26 14:03:51.994000
1014670,INSOLDWATT,Choose...,70,2017-10-26 14:03:51.994000
1014670,INSCOMPLET,Not Yet Installed,Installed,2017-10-26 14:03:51.994000
1008380,INSFIXTURE,Choose...,36W VERD-AO16-D-U-T3-4N7-AP,2017-10-26 14:03:51.994000
1008380,INSVOLTAGE,Choose...,120,2017-10-26 14:03:51.994000
1008380,INSPCSC,Choose...,Photocell,2017-10-26 14:03:51.994000
1008380,INSOLDLAMP,Choose...,HPS,2017-10-26 14:03:51.994000
1008380,INSOLDWATT,Choose...,70,2017-10-26 14:03:51.994000
1008380,INSCOMPLET,Not Yet Installed,Installed,2017-10-26 14:03:51.994000
1015100,INSFIXTURE,Choose...,36W VERD-AO16-D-U-T3-4N7-AP,2017-10-26 14:03:51.994000
1015100,INSVOLTAGE,Choose...,120,2017-10-26 14:03:51.994000
1015100,INSPCSC,Choose...,Photocell,2017-10-26 14:03:51.994000
1015100,INSOLDLAMP,Choose...,HPS,2017-10-26 14:03:51.994000
1015100,INSOLDWATT,Choose...,70,2017-10-26 14:03:51.994000
1015100,INSCOMPLET,Not Yet Installed,Installed,2017-10-26 14:03:51.994000
1014790,INSFIXTURE,Choose...,36W VERD-AO16-D-U-T3-4N7-AP,2017-10-26 14:03:51.994000
1014790,INSVOLTAGE,Choose...,120,2017-10-26 14:03:51.994000
1014790,INSPCSC,Choose...,Photocell,2017-10-26 14:03:51.994000
1014790,INSOLDLAMP,Choose...,HPS,2017-10-26 14:03:51.994000
1014790,INSOLDWATT,Choose...,70,2017-10-26 14:03:51.994000
1014790,INSCOMPLET,Not Yet Installed,Installed,2017-10-26 14:03:51.994000
1015600,INSFIXTURE,Choose...,36W VERD-AO16-D-U-T3-4N7-AP,2017-10-26 14:03:51.994000
1015600,INSVOLTAGE,Choose...,120,2017-10-26 14:03:51.994000
1015600,INSPCSC,Choose...,Photocell,2017-10-26 14:03:51.994000
1015600,INSOLDLAMP,Choose...,HPS,2017-10-26 14:03:51.994000
1015600,INSOLDWATT,Choose...,70,2017-10-26 14:03:51.994000
1015600,INSCOMPLET,Not Yet Installed,Installed,2017-10-26 14:03:51.994000
1002810,INSFIXTURE,Choose...,51W VERD-AO18-D-U-T3-4N7-AP,2017-10-26 14:03:51.994000
1002810,INSVOLTAGE,Choose...,120,2017-10-26 14:03:51.994000
1002810,INSPCSC,Choose...,Photocell,2017-10-26 14:03:51.994000
1002810,INSOLDLAMP,Choose...,HPS,2017-10-26 14:03:51.994000
1002810,INSOLDWATT,Choose...,100,2017-10-26 14:03:51.994000
1002810,INSCOMPLET,Not Yet Installed,Installed,2017-10-26 14:03:51.994000
1015470,INSFIXTURE,Choose...,36W VERD-AO16-D-U-T3-4N7-AP,2017-10-26 14:03:51.994000
1015470,INSVOLTAGE,Choose...,120,2017-10-26 14:03:51.994000
1015470,INSPCSC,Choose...,Photocell,2017-10-26 14:03:51.994000
1015470,INSOLDLAMP,Choose...,HPS,2017-10-26 14:03:51.994000
1015470,INSOLDWATT,Choose...,70,2017-10-26 14:03:51.994000
1015470,INSCOMPLET,Not Yet Installed,Installed,2017-10-26 14:03:51.994000
1007910,INSFIXTURE,Choose...,36W VERD-AO16-D-U-T3-4N7-AP,2017-10-26 14:03:51.994000
1007910,INSVOLTAGE,Choose...,120,2017-10-26 14:03:51.994000
1007910,INSPCSC,Choose...,Photocell,2017-10-26 14:03:51.994000
1007910,INSOLDLAMP,Choose...,HPS,2017-10-26 14:03:51.994000
1007910,INSOLDWATT,Choose...,70,2017-10-26 14:03:51.994000
1007910,INSCOMPLET,Not Yet Installed,Installed,2017-10-26 14:03:51.994000
1002890,INSFIXTURE,Choose...,92W VERD-AO2-D-U-T3-4N7-AP,2017-10-26 14:03:51.994000
1002890,INSVOLTAGE,Choose...,120,2017-10-26 14:03:51.994000
1002890,INSPCSC,Choose...,Photocell,2017-10-26 14:03:51.994000
1002890,INSOLDLAMP,Choose...,HPS,2017-10-26 14:03:51.994000
1002890,INSOLDWATT,Choose...,150,2017-10-26 14:03:51.994000
1002890,INSCOMPLET,Not Yet Installed,Installed,2017-10-26 14:03:51.994000
1015140,INSFIXTURE,Choose...,36W VERD-AO16-D-U-T3-4N7-AP,2017-10-26 14:03:51.994000
1015140,INSVOLTAGE,Choose...,120,2017-10-26 14:03:51.994000
1015140,INSPCSC,Choose...,Photocell,2017-10-26 14:03:51.994000
1015140,INSOLDLAMP,Choose...,HPS,2017-10-26 14:03:51.994000
1015140,INSOLDWATT,Choose...,70,2017-10-26 14:03:51.994000
1015140,INSCOMPLET,Not Yet Installed,Installed,2017-10-26 14:03:51.994000
1003590,INSFIXTURE,Choose...,92W VERD-AO2-D-U-T3-4N7-AP,2017-10-26 14:03:51.994000
1003590,INSVOLTAGE,Choose...,120,2017-10-26 14:03:51.994000
1003590,INSPCSC,Choose...,Photocell,2017-10-26 14:03:51.994000
1003590,INSOLDLAMP,Choose...,HPS,2017-10-26 14:03:51.994000
1003590,INSOLDWATT,Choose...,150,2017-10-26 14:03:51.994000
1003590,INSCOMPLET,Not Yet Installed,Installed,2017-10-26 14:03:51.994000
1015440,INSFIXTURE,Choose...,36W VERD-AO16-D-U-T3-4N7-AP,2017-10-26 14:03:51.994000
1015440,INSVOLTAGE,Choose...,120,2017-10-26 14:03:51.994000
1015440,INSPCSC,Choose...,Photocell,2017-10-26 14:03:51.994000
1015440,INSOLDLAMP,Choose...,HPS,2017-10-26 14:03:51.994000
1015440,INSOLDWATT,Choose...,70,2017-10-26 14:03:51.994000
1015440,INSCOMPLET,Not Yet Installed,Installed,2017-10-26 14:03:51.994000
1002600,INSFIXTURE,Choose...,51W VERD-AO18-D-U-T3-4N7-AP,2017-10-26 14:03:51.994000
1002600,INSVOLTAGE,Choose...,120,2017-10-26 14:03:51.994000
1002600,INSPCSC,Choose...,Photocell,2017-10-26 14:03:51.994000
1002600,INSOLDLAMP,Choose...,HPS,2017-10-26 14:03:51.994000
1002600,INSOLDWATT,Choose...,100,2017-10-26 14:03:51.994000
1002600,INSCOMPLET,Not Yet Installed,Installed,2017-10-26 14:03:51.994000
1001640,INSFIXTURE,Choose...,92W VERD-AO2-D-U-T3-4N7-AP,2017-10-26 14:03:51.994000
1001640,INSVOLTAGE,Choose...,120,2017-10-26 14:03:51.994000
1001640,INSPCSC,Choose...,Photocell,2017-10-26 14:03:51.994000
1001640,INSOLDLAMP,Choose...,HPS,2017-10-26 14:03:51.994000
1001640,INSOLDWATT,Choose...,150,2017-10-26 14:03:51.994000
1001640,INSCOMPLET,Not Yet Installed,Installed,2017-10-26 14:03:51.994000
1001310,INSFIXTURE,Choose...,92W VERD-AO2-D-U-T3-4N7-AP,2017-10-26 14:03:51.994000
1001310,INSVOLTAGE,Choose...,120,2017-10-26 14:03:51.994000
1001310,INSPCSC,Choose...,Photocell,2017-10-26 14:03:51.994000
1001310,INSOLDLAMP,Choose...,HPS,2017-10-26 14:03:51.994000
1001310,INSOLDWATT,Choose...,150,2017-10-26 14:03:51.994000
1001310,INSCOMPLET,Not Yet Installed,Installed,2017-10-26 14:03:51.994000
1008660,INSFIXTURE,Choose...,36W VERD-AO16-D-U-T3-4N7-AP,2017-10-26 14:03:51.994000
1008660,INSVOLTAGE,Choose...,120,2017-10-26 14:03:51.994000
1008660,INSPCSC,Choose...,Photocell,2017-10-26 14:03:51.994000
1008660,INSOLDLAMP,Choose...,HPS,2017-10-26 14:03:51.994000
1008660,INSOLDWATT,Choose...,70,2017-10-26 14:03:51.994000
1008660,INSCOMPLET,Not Yet Installed,Installed,2017-10-26 14:03:51.994000
1015270,INSFIXTURE,Choose...,36W VERD-AO16-D-U-T3-4N7-AP,2017-10-26 14:03:51.994000
1015270,INSVOLTAGE,Choose...,120,2017-10-26 14:03:51.994000
1015270,INSPCSC,Choose...,Photocell,2017-10-26 14:03:51.994000
1015270,INSOLDLAMP,Choose...,HPS,2017-10-26 14:03:51.994000
1015270,INSOLDWATT,Choose...,70,2017-10-26 14:03:51.994000
1015270,INSCOMPLET,Not Yet Installed,Installed,2017-10-26 14:03:51.994000
1014350,INSFIXTURE,Choose...,36W VERD-AO16-D-U-T3-4N7-AP,2017-10-26 14:03:51.994000
1014350,INSVOLTAGE,Choose...,120,2017-10-26 14:03:51.994000
1014350,INSPCSC,Choose...,Photocell,2017-10-26 14:03:51.994000
1014350,INSOLDLAMP,Choose...,HPS,2017-10-26 14:03:51.994000
1014350,INSOLDWATT,Choose...,70,2017-10-26 14:03:51.994000
1014350,INSCOMPLET,Not Yet Installed,Installed,2017-10-26 14:03:51.994000
1001400,INSFIXTURE,Choose...,92W VERD-AO2-D-U-T3-4N7-AP,2017-10-26 14:03:51.994000
1001400,INSVOLTAGE,Choose...,120,2017-10-26 14:03:51.994000
1001400,INSPCSC,Choose...,Photocell,2017-10-26 14:03:51.994000
1001400,INSOLDLAMP,Choose...,HPS,2017-10-26 14:03:51.994000
1001400,INSOLDWATT,Choose...,150,2017-10-26 14:03:51.994000
1001400,INSCOMPLET,Not Yet Installed,Installed,2017-10-26 14:03:51.994000
1014250,INSFIXTURE,Choose...,36W VERD-AO16-D-U-T3-4N7-AP,2017-10-26 14:03:51.994000
1014250,INSVOLTAGE,Choose...,120,2017-10-26 14:03:51.994000
1014250,INSPCSC,Choose...,Photocell,2017-10-26 14:03:51.994000
1014250,INSOLDLAMP,Choose...,HPS,2017-10-26 14:03:51.994000
1014250,INSOLDWATT,Choose...,70,2017-10-26 14:03:51.994000
1014250,INSCOMPLET,Not Yet Installed,Installed,2017-10-26 14:03:51.994000
1001210,INSFIXTURE,Choose...,51W VERD-AO18-D-U-T3-4N7-AP,2017-10-26 14:03:51.994000
1001210,INSVOLTAGE,Choose...,120,2017-10-26 14:03:51.994000
1001210,INSPCSC,Choose...,Photocell,2017-10-26 14:03:51.994000
1001210,INSOLDLAMP,Choose...,HPS,2017-10-26 14:03:51.994000
1001210,INSOLDWATT,Choose...,100,2017-10-26 14:03:51.994000
1001210,INSCOMPLET,Not Yet Installed,Installed,2017-10-26 14:03:51.994000
1001250,INSFIXTURE,Choose...,51W VERD-AO18-D-U-T3-4N7-AP,2017-10-26 14:03:51.994000
1001250,INSVOLTAGE,Choose...,120,2017-10-26 14:03:51.994000
1001250,INSPCSC,Choose...,Photocell,2017-10-26 14:03:51.994000
1001250,INSOLDLAMP,Choose...,HPS,2017-10-26 14:03:51.994000
1001250,INSOLDWATT,Choose...,100,2017-10-26 14:03:51.994000
1001250,INSCOMPLET,Not Yet Installed,Installed,2017-10-26 14:03:51.994000
1008700,INSFIXTURE,Choose...,36W VERD-AO16-D-U-T3-4N7-AP,2017-10-26 14:03:51.994000
1008700,INSVOLTAGE,Choose...,120,2017-10-26 14:03:51.994000
1008700,INSPCSC,Choose...,Photocell,2017-10-26 14:03:51.994000
1008700,INSOLDLAMP,Choose...,HPS,2017-10-26 14:03:51.994000
1008700,INSOLDWATT,Choose...,70,2017-10-26 14:03:51.994000
1008700,INSCOMPLET,Not Yet Installed,Installed,2017-10-26 14:03:51.994000
1002210,INSFIXTURE,Choose...,36W VERD-AO16-D-U-T3-4N7-AP,2017-10-26 14:03:51.994000
1002210,INSVOLTAGE,Choose...,120,2017-10-26 14:03:51.994000
1002210,INSPCSC,Choose...,Photocell,2017-10-26 14:03:51.994000
1002210,INSOLDLAMP,Choose...,HPS,2017-10-26 14:03:51.994000
1002210,INSOLDWATT,Choose...,70,2017-10-26 14:03:51.994000
1002210,INSCOMPLET,Not Yet Installed,Installed,2017-10-26 14:03:51.994000
1008310,INSFIXTURE,Choose...,36W VERD-AO16-D-U-T3-4N7-AP,2017-10-26 14:03:51.994000
1008310,INSVOLTAGE,Choose...,120,2017-10-26 14:03:51.994000
1008310,INSPCSC,Choose...,Photocell,2017-10-26 14:03:51.994000
1008310,INSOLDLAMP,Choose...,HPS,2017-10-26 14:03:51.994000
1008310,INSOLDWATT,Choose...,70,2017-10-26 14:03:51.994000
1008310,INSCOMPLET,Not Yet Installed,Installed,2017-10-26 14:03:51.994000
1014160,INSFIXTURE,Choose...,36W VERD-AO16-D-U-T3-4N7-AP,2017-10-26 14:03:51.994000
1014160,INSVOLTAGE,Choose...,120,2017-10-26 14:03:51.994000
1014160,INSPCSC,Choose...,Photocell,2017-10-26 14:03:51.994000
1014160,INSOLDLAMP,Choose...,HPS,2017-10-26 14:03:51.994000
1014160,INSOLDWATT,Choose...,70,2017-10-26 14:03:51.994000
1014160,INSCOMPLET,Not Yet Installed,Installed,2017-10-26 14:03:51.994000
1015060,INSFIXTURE,Choose...,36W VERD-AO16-D-U-T3-4N7-AP,2017-10-26 14:03:51.994000
1015060,INSVOLTAGE,Choose...,120,2017-10-26 14:03:51.994000
1015060,INSPCSC,Choose...,Photocell,2017-10-26 14:03:51.994000
1015060,INSOLDLAMP,Choose...,HPS,2017-10-26 14:03:51.994000
1015060,INSOLDWATT,Choose...,70,2017-10-26 14:03:51.994000
1015060,INSCOMPLET,Not Yet Installed,Installed,2017-10-26 14:03:51.994000
1014240,INSFIXTURE,Choose...,36W VERD-AO16-D-U-T3-4N7-AP,2017-10-26 14:03:51.994000
1014240,INSVOLTAGE,Choose...,120,2017-10-26 14:03:51.994000
1014240,INSPCSC,Choose...,Photocell,2017-10-26 14:03:51.994000
1014240,INSOLDLAMP,Choose...,HPS,2017-10-26 14:03:51.994000
1014240,INSOLDWATT,Choose...,70,2017-10-26 14:03:51.994000
1014240,INSCOMPLET,Not Yet Installed,Installed,2017-10-26 14:03:51.994000
1002290,INSFIXTURE,Choose...,36W VERD-AO16-D-U-T3-4N7-AP,2017-10-26 14:03:51.994000
1002290,INSVOLTAGE,Choose...,120,2017-10-26 14:03:51.994000
1002290,INSPCSC,Choose...,Photocell,2017-10-26 14:03:51.994000
1002290,INSOLDLAMP,Choose...,HPS,2017-10-26 14:03:51.994000
1002290,INSOLDWATT,Choose...,70,2017-10-26 14:03:51.994000
1002290,INSCOMPLET,Not Yet Installed,Installed,2017-10-26 14:03:51.994000
1008390,INSFIXTURE,Choose...,36W VERD-AO16-D-U-T3-4N7-AP,2017-10-26 14:03:51.994000
1008390,INSVOLTAGE,Choose...,120,2017-10-26 14:03:51.994000
1008390,INSPCSC,Choose...,Photocell,2017-10-26 14:03:51.994000
1008390,INSOLDLAMP,Choose...,HPS,2017-10-26 14:03:51.994000
1008390,INSOLDWATT,Choose...,70,2017-10-26 14:03:51.994000
1008390,INSCOMPLET,Not Yet Installed,Installed,2017-10-26 14:03:51.994000
1009550,INSFIXTURE,Choose...,36W VERD-AO16-D-U-T3-4N7-AP,2017-10-26 14:03:51.994000
1009550,INSVOLTAGE,Choose...,120,2017-10-26 14:03:51.994000
